ticker,name,last_close,dollar_vol_20d,rsi,sma200,wma20,ema9,ema21,macd,macd_signal,below_sma200,below_wma20,cross_up,cross_down,rsi_buy,rsi_sell,p_tbv,tbvps,fcf,debt_to_equity,current_ratio,tbv_yoy,q_ptbv,q_fcf,q_dte,q_cr,q_tbv_growth,value_hit,confluence
BCS,Barclays PLC,27.3,131229037.0,68.01,23.1014,23.604,26.4113,25.5284,0.8673,0.6839,False,False,False,False,False,False,1.2263,22.2627,,,,0.0937,False,False,False,False,True,False,0
AEG,Aegon Ltd,8.36,44019657.0,53.18,7.7226,7.7486,8.4089,8.3243,0.1001,0.1022,False,False,False,False,False,False,1.5549,5.3765,-204500000.0,0.5694,7.997,0.0324,False,False,True,True,True,False,0
ING,ING Groep,31.02,140289151.0,55.12,27.5554,28.629,31.0497,30.6271,0.4518,0.394,False,False,False,False,False,False,1.5899,19.5112,,,,-0.0162,False,False,False,False,False,False,0
LYG,Lloyds Banking Group,5.75,154796721.0,61.97,5.1776,5.366,5.6096,5.5088,0.0904,0.0582,False,False,False,False,False,False,1.5961,3.6024,,,,0.0412,False,False,False,False,True,False,0
C,Citigroup Inc,144.98,1821936102.0,70.17,113.8573,122.5943,142.5484,137.8667,4.8521,4.2655,False,False,False,False,False,True,1.6241,89.2652,,,,0.0114,False,False,False,False,True,False,0
MFG,Mizuho Financial Group,9.59,39699718.0,52.94,7.9452,8.801,9.7449,9.5644,0.2302,0.2656,False,False,False,False,False,False,1.795,5.3427,,,,0.0831,False,False,False,False,True,False,0
MUFG,Mitsubishi UFJ Financial,20.02,65665940.0,54.46,17.1783,18.4535,20.2081,19.8959,0.4028,0.4681,False,False,False,False,False,False,1.7974,11.1386,,,,0.0897,False,False,False,False,True,False,0
SAN,Banco Santander SA,13.38,108894227.0,61.69,11.4732,12.0245,13.271,12.8988,0.367,0.2949,False,False,False,False,False,False,1.9763,6.7702,,,,0.0822,False,False,False,False,True,False,0
WFC,Wells Fargo,84.74,1279963640.0,63.21,83.9272,80.4158,83.6096,81.9654,1.6429,1.4202,False,False,False,False,False,False,2.1659,39.1252,,,,0.0443,False,False,False,False,True,False,0
BAC,Bank of America,58.19,2147541403.0,75.19,52.0728,51.6008,56.8743,55.2334,1.6194,1.3148,False,False,False,False,False,True,2.1917,26.5497,,,,0.032,False,False,False,False,True,False,0
URBN,Urban Outfitters,71.37,83390527.0,46.58,70.2941,69.45,73.0677,73.1111,0.3308,0.8449,False,False,False,True,False,False,2.3402,30.497,4627125.0,0.4614,1.476,0.1391,False,True,True,True,True,False,0
TRV,Travelers Companies,318.29,616012676.0,67.41,289.2546,300.6746,311.9208,306.3206,4.774,2.6608,False,False,False,False,False,False,2.4424,130.3179,13304375296.0,0.2898,0.335,0.2244,False,True,True,False,True,False,0
USB,US Bancorp,61.21,561662959.0,70.21,52.3082,55.1181,59.0978,57.573,1.4115,0.9946,False,False,False,False,False,True,2.6026,23.5184,,,,0.2125,False,False,False,False,True,False,0
PSX,Phillips 66,171.76,450273401.0,46.77,151.2723,169.814,171.4721,173.7749,-1.5977,-0.3771,False,False,False,False,False,False,2.6319,65.2598,-1134499968.0,0.9139,1.132,0.0815,False,False,True,True,True,False,0
FSLR,First Solar Inc,248.64,776845719.0,45.1,234.2884,224.922,257.3975,260.9952,0.5431,6.1653,False,False,False,False,False,False,2.728,91.1426,1147664768.0,0.0594,2.557,0.1978,False,True,True,True,True,False,0
AAP,Advance Auto Parts,59.2,103150228.0,53.64,52.5174,55.307,58.1659,57.9014,0.517,0.8161,False,False,False,False,False,False,2.9449,20.1027,-228000000.0,2.5531,1.778,0.0274,False,False,False,True,True,False,0
MRNA,Moderna Inc,59.75,428890962.0,62.61,39.9304,51.0095,57.9962,54.3551,3.2155,2.0583,False,False,False,False,False,False,3.2384,18.4507,-20000000.0,0.1752,2.409,-0.2087,False,False,True,True,False,False,0
PCAR,PACCAR Inc,121.68,399022712.0,58.55,111.6983,118.7426,118.6779,117.3166,1.2161,0.8882,False,False,False,False,False,False,3.2412,37.542,1481787520.0,0.7616,5.558,0.1004,False,True,True,True,True,False,0
JPM,JPMorgan Chase,335.12,3058776068.0,67.66,305.9902,303.9266,328.5449,320.1213,7.9477,5.8988,False,False,False,False,False,False,3.4041,98.4472,,,,0.0684,False,False,False,False,True,False,0
CCL,Carnival Corp,28.46,762824930.0,51.3,28.2266,27.5117,29.0981,28.4588,0.7257,0.7613,False,False,False,False,False,False,3.5132,8.1008,,2.0156,0.334,0.4019,False,False,False,False,True,False,0
GS,Goldman Sachs,1065.09,2481909799.0,56.0,879.0864,929.0668,1076.7931,1052.0647,30.2325,32.8176,False,False,False,False,False,False,3.6263,293.7129,,6.786,1.5,0.0097,False,False,False,True,True,False,0
SWKS,Skyworks Solutions,69.94,404863987.0,46.03,65.6129,64.1745,72.5297,73.033,0.1744,1.0174,False,False,False,False,False,False,3.7899,18.4545,687837504.0,0.2063,2.376,-0.1497,False,True,True,True,False,False,0
NUE,Nucor Corp,248.89,461756826.0,53.62,178.4023,206.75,247.9918,247.2352,3.4257,6.4993,False,False,False,False,False,False,4.0204,61.907,-384100000.0,0.316,2.901,0.0689,False,False,True,True,True,False,0
TGT,Target Corp,139.57,594707761.0,64.6,107.4606,123.4292,134.1874,130.7464,3.1419,2.0756,False,False,False,False,False,False,4.0235,34.6889,3141250048.0,1.1755,0.932,0.1068,False,True,False,False,True,False,0
BHP,BHP Group,81.16,270097275.0,41.02,67.8239,78.8627,84.9146,85.9406,-0.2703,0.8865,False,False,False,True,False,False,4.2645,19.0315,8137124864.0,0.5264,1.649,0.0636,False,True,True,True,True,False,0
CX,Cemex SAB,12.38,50344372.0,47.52,11.3313,12.0642,12.4358,12.5375,-0.0645,-0.0056,False,False,False,False,False,False,4.3166,2.868,1076206208.0,0.4639,0.865,0.4894,False,True,True,False,True,False,0
SNA,Snap-on Inc,400.95,130605995.0,65.35,358.2576,375.2533,389.5695,383.6562,5.6543,4.3084,False,False,False,False,False,False,4.5425,88.2658,1048337472.0,0.2173,3.528,0.1184,False,True,True,True,True,False,0
FCX,Freeport-McMoRan,62.8,957435422.0,44.23,54.6236,62.597,65.6093,65.7772,0.2848,0.9629,False,False,False,True,False,False,4.7351,13.2627,1709874944.0,0.3301,2.386,0.0766,False,True,True,True,True,False,0
XYZ,Block Inc,74.08,434001076.0,54.79,67.2639,66.0205,73.2757,72.2097,1.0323,0.7285,False,False,False,False,False,False,4.9156,15.0703,-794561728.0,0.3751,1.986,0.078,False,False,True,True,True,False,0
RIOT,Riot Platforms,27.76,413351373.0,58.97,18.1009,19.6278,27.5793,26.6222,1.2174,1.3204,False,False,False,False,False,False,4.9333,5.627,-445848640.0,0.3663,1.078,-0.1449,False,False,True,True,False,False,0
NOK,Nokia Corp,13.98,1812615039.0,49.03,8.3904,11.027,14.0619,14.2226,0.016,0.2255,False,False,False,False,False,False,4.9773,2.8087,1597124992.0,0.1563,1.567,-0.0387,False,True,True,True,False,False,0
BK,Bank of New York Mellon,143.63,519562001.0,57.71,119.3183,128.3003,143.3168,141.2872,2.4318,2.5099,False,False,False,False,False,False,6.1547,22.2853,,,,0.157,False,False,False,False,True,False,0
ADDYY,Adidas AG,101.33,4977271.0,61.98,93.1068,87.9289,99.7014,97.2662,3.0233,3.3524,False,False,False,False,False,False,7.1578,13.9471,,0.9375,1.351,0.094,False,False,True,True,True,False,0
INTC,Intel Corp,132.87,16252159071.0,60.52,57.7127,81.7465,128.4899,121.4688,7.5515,6.5433,False,False,False,False,False,False,7.8164,16.9988,-8301250048.0,0.3603,2.312,0.2357,False,False,True,True,True,False,0
DE,Deere & Co,630.76,833589572.0,70.29,528.1749,583.8267,596.7291,583.8175,10.6519,5.456,False,False,False,False,False,True,7.903,79.8131,1098749952.0,3.7602,2.213,0.1742,False,True,False,True,True,False,0
HSBC,HSBC Holdings,95.06,167152521.0,56.36,79.6345,87.9753,94.2978,93.1662,1.1641,0.9594,False,False,False,False,False,False,8.0048,11.8754,,,,0.0726,False,False,False,False,True,False,0
AXP,American Express,342.46,971334189.0,68.76,336.525,316.3943,336.1404,327.9816,7.4436,5.1626,False,False,False,False,False,False,8.0663,42.4556,,1.7785,1.574,0.0985,False,False,False,True,True,False,0
UNP,Union Pacific Corp,267.73,772777570.0,53.78,241.606,258.2909,263.1351,264.295,-0.6518,0.0557,False,False,False,False,False,False,8.1855,32.708,4034374912.0,1.6225,0.916,0.0934,False,True,False,False,True,False,0
FMX,Fomento Economico Mexicano,125.37,66440868.0,54.4,106.8382,116.6406,125.293,124.1787,1.464,1.6973,False,False,False,False,False,False,8.5872,14.5997,159328321536.0,0.8758,1.156,-0.3419,False,True,True,True,False,False,0
ROKU,Roku Inc,134.73,1002423721.0,56.91,105.7885,112.6645,134.5064,131.1796,3.7214,3.5216,False,False,False,False,False,False,9.2873,14.5069,679980608.0,0.1876,2.91,0.031,False,True,True,True,True,False,0
KOF,Coca-Cola FEMSA,105.99,14493398.0,49.04,97.4446,104.7367,106.5499,106.5252,0.2568,0.5313,False,False,False,False,False,False,9.3219,11.37,26122770432.0,0.6524,1.1,0.0552,False,True,True,True,True,False,0
GOOGL,Alphabet Inc,343.71,13176551558.0,36.25,313.1444,339.5883,354.2801,362.061,-6.2024,-3.2542,False,False,False,False,False,False,9.4588,36.3378,27921750016.0,0.2003,1.922,0.3025,False,True,True,True,True,False,0
TWLO,Twilio Inc,190.88,584707512.0,47.54,137.433,157.26,191.9762,195.3794,-0.4678,3.4467,False,False,False,False,False,False,10.8792,17.5455,879865344.0,0.1372,4.656,-0.0105,False,True,True,True,False,False,0
BIIB,Biogen Inc,201.96,213217476.0,57.98,175.8728,189.064,198.7297,196.8418,2.0951,1.953,False,False,False,False,False,False,11.2779,17.9077,1930925056.0,0.3518,3.065,3.7393,False,True,True,True,True,False,0
PSO,Pearson PLC,15.13,12710190.0,51.74,13.6971,13.9881,15.1094,15.1179,0.0449,0.1052,False,False,False,False,False,False,11.3552,1.3324,863750016.0,0.4051,1.998,-0.3686,False,True,True,True,False,False,0
DAL,Delta Air Lines,92.11,644379922.0,73.64,67.0911,71.6879,86.4419,82.6732,3.7969,3.0623,False,False,False,False,False,True,11.9978,7.6772,3093374976.0,1.0502,0.418,,False,True,False,False,False,False,0
QCOM,Qualcomm Inc,204.9,4832633226.0,47.78,166.7462,171.3022,210.341,212.4915,0.8945,4.6065,False,False,False,False,False,False,19.3896,10.5675,9589624832.0,0.5598,2.366,-0.3887,False,True,True,True,False,False,0
SIEGY,Siemens AG,155.26,26641652.0,51.05,141.7573,143.141,155.7221,155.2946,0.9467,1.3898,False,False,False,False,False,False,21.6463,7.0991,-312375008.0,0.7635,1.393,-0.0886,False,False,True,True,False,False,0
TXN,Texas Instruments,311.81,2902120719.0,54.62,211.8134,251.9698,308.9481,304.1034,6.4037,6.9038,False,False,False,False,False,False,23.5123,13.2615,1068249984.0,0.8374,4.456,-0.0471,False,True,True,True,False,False,0
BB,BlackBerry Ltd,10.34,412958006.0,69.0,4.8077,5.646,9.1462,8.7771,0.5289,0.6407,False,False,False,False,False,False,26.7801,0.3861,43762500.0,0.3013,2.119,0.1329,False,True,True,True,True,False,0
NVDA,Nvidia Corp,195.74,35093159898.0,39.66,190.4844,195.2359,203.3794,207.1607,-2.8886,-1.2671,False,False,False,False,False,False,28.6522,6.8316,46335873024.0,0.0655,3.441,0.8158,False,True,True,True,True,False,0
CAT,Caterpillar Inc,1057.01,3154878055.0,69.35,681.423,822.431,984.3879,945.7803,36.923,26.3729,False,False,False,False,False,False,35.3026,29.9414,3776624896.0,2.3079,1.353,0.1375,False,True,False,True,True,False,0
AMD,Advanced Micro Devices,532.57,15771435162.0,58.49,268.6369,337.8445,522.1967,502.0888,26.5464,29.7713,False,False,False,False,False,False,40.079,13.288,7173374976.0,0.06,2.725,0.534,False,True,True,True,True,False,0
EA,Electronic Arts,204.73,450925603.0,67.61,199.7879,201.5839,203.5562,202.9279,0.5923,0.4362,False,False,False,False,False,False,43.462,4.7106,2219124992.0,0.2741,1.046,0.6471,False,True,True,True,True,False,0
LRCX,Lam Research,401.82,4440160951.0,64.77,215.5661,275.018,378.4015,354.8706,25.2516,23.0926,False,False,False,False,False,False,58.1366,6.9116,4352341504.0,0.3528,2.536,0.1887,False,True,True,True,True,False,0
LLY,Eli Lilly & Co,1127.6899,3639753712.0,60.31,972.2869,1005.9441,1116.9863,1101.3674,23.4344,30.4427,False,False,False,False,False,False,60.7143,18.5737,9156599808.0,1.3901,1.497,5.0424,False,True,False,True,True,False,0
TSM,Taiwan Semiconductor,434.99,5936502498.0,52.73,338.252,384.4223,439.1802,430.9509,9.8246,10.1728,False,False,False,False,False,False,66.8507,6.5069,719158444032.0,0.1845,2.488,0.2637,False,True,True,True,True,False,0
GE,GE Aerospace,371.36,1679490071.0,75.12,306.6779,312.6847,354.9651,339.3132,15.596,12.7693,False,False,False,False,False,True,74.338,4.9956,5667999744.0,1.1653,1.008,-0.1766,False,True,False,True,False,False,0
KO,Coca-Cola Co,80.42,1532528658.0,53.17,73.3768,78.2481,80.283,80.0184,0.3794,0.4645,False,False,False,False,False,False,79.8147,1.0076,3124250112.0,1.2494,1.358,,False,True,False,True,False,False,0
HWM,Howmet Aerospace,273.14,766096195.0,56.77,225.3827,252.6288,273.0158,266.9984,5.8979,4.6499,False,False,False,False,False,False,121.4802,2.2484,1192749952.0,0.8779,2.444,61.4286,False,True,True,True,True,False,0
MRVL,Marvell Technology,281.26,20531586200.0,56.46,117.4451,159.3778,284.5909,266.4541,23.8916,28.1016,False,False,False,False,False,False,161.8496,1.7378,2269700096.0,0.2897,3.278,,False,True,True,True,False,False,0
SNOW,Snowflake Inc,227.06,2431917760.0,55.23,205.7377,178.474,230.8281,224.4112,10.8988,15.6271,False,False,False,False,False,False,213.7807,1.0621,1739497728.0,1.4291,1.053,-0.7609,False,True,False,True,False,False,0
EBAY,eBay Inc,108.0,450520021.0,48.58,93.502,99.9451,108.3455,108.75,-0.1293,0.1431,False,False,False,False,False,False,340.4471,0.3172,1200375040.0,1.6333,1.219,-0.8335,False,True,False,True,False,False,0
MMM,3M Co,167.97,626975610.0,73.62,157.1972,153.13,162.3648,158.2453,4.0448,3.2111,False,False,False,False,False,True,,,2322374912.0,3.965,1.594,,False,True,False,True,False,False,0
ABBV,AbbVie Inc,243.14,1409482666.0,71.53,220.0178,217.1535,230.4905,224.6194,5.6374,4.1915,False,False,False,False,False,True,,,20811624448.0,,0.796,,False,True,False,False,False,False,0
ABEV,Ambev SA,3.14,87959412.0,48.27,2.7386,3.0495,3.1529,3.1607,-0.0013,0.0068,False,False,False,False,False,False,,,,,,,False,False,False,False,False,False,0
AMX,America Movil,26.3,33232494.0,51.19,23.3872,25.5785,26.2423,26.2122,0.0368,0.0401,False,False,False,False,False,False,,,,,,,False,False,False,False,False,False,0
AAL,American Airlines,17.57,1927732400.0,76.65,13.2167,12.891,16.1789,15.1427,1.0007,0.7497,False,False,False,False,False,True,,,861124992.0,,0.492,,False,True,False,False,False,False,0
AMGN,Amgen Inc,352.82,1073520694.0,58.45,331.1727,350.6068,347.4724,344.2374,3.0944,2.5031,False,False,False,False,False,False,,,,,,,False,False,False,False,False,False,0
ADI,Analog Devices,417.93,2198807205.0,51.68,313.0315,371.4702,418.8109,415.5316,4.7893,5.7291,False,False,False,False,False,False,,,,,,,False,False,False,False,False,False,0
AMAT,Applied Materials,668.0,5821163592.0,72.52,326.6808,423.5371,597.7042,547.9697,50.4017,42.2346,False,False,False,False,False,True,,,,,,,False,False,False,False,False,False,0
ARM,ARM Holdings PLC,347.71,5062056445.0,50.73,172.5169,219.441,375.719,357.0559,27.6693,35.9756,False,False,False,False,False,False,,,750499968.0,0.0593,5.996,,False,True,True,True,False,False,0
BBVA,Banco Bilbao Vizcaya,24.53,42991010.0,62.13,21.4194,22.2016,24.177,23.5986,0.5733,0.4636,False,False,False,False,False,False,,,,,,,False,False,False,False,False,False,0
BAYRY,Bayer AG,13.16,14569252.0,79.98,10.4386,11.366,11.2226,10.8826,0.1996,-0.0578,False,False,False,False,False,True,,,7314874880.0,1.3427,1.055,,False,True,False,True,False,False,0
AVGO,Broadcom Inc,378.91,15188918718.0,43.28,360.4151,372.3989,388.5524,398.5733,-8.6803,-5.9299,False,False,False,False,False,False,,,27212249088.0,0.7402,2.238,,False,True,True,True,False,False,0
CAH,Cardinal Health,234.75,527492273.0,76.2,198.3261,211.0553,226.2903,217.5755,8.3502,6.5333,False,False,False,False,False,True,,,4849999872.0,,0.907,,False,True,False,False,False,False,0
CSCO,Cisco Systems,118.97,3095626470.0,53.61,83.2266,95.6148,120.096,118.7268,2.7683,4.1061,False,False,False,False,False,False,,,9288375296.0,0.6754,0.925,,False,True,True,False,False,False,0
CL,Colgate-Palmolive,91.06,490326090.0,56.29,84.2267,89.2185,90.3782,89.5626,0.8036,0.617,False,False,False,False,False,False,,,3319500032.0,16.4054,1.025,,False,True,False,True,False,False,0
CVS,CVS Health,104.66,863806650.0,72.59,80.3923,84.5854,100.9942,97.995,3.3686,3.2093,False,False,False,False,False,True,,,5201625088.0,1.0091,0.866,,False,True,False,False,False,False,0
ETSY,Etsy Inc,77.7,220144220.0,73.81,59.9962,59.7145,74.1885,70.775,3.4743,2.8964,False,False,False,False,False,True,,,165655504.0,,1.689,,False,True,False,True,False,False,0
PAC,Grupo Aeroportuario Pacifico,252.21,25822669.0,57.61,246.8014,249.1275,246.0279,243.0752,1.8281,-0.1292,False,False,False,False,False,False,,,1832582400.0,2.2633,1.469,,False,True,False,True,False,False,0
XLV,Health Care Select Sector ETF,155.63,1730607172.0,63.62,148.996,149.7027,152.612,151.3825,1.3517,1.2981,False,False,False,False,False,False,,,,,,,False,False,False,False,False,False,0
HON,Honeywell International,231.24,1176343558.0,57.36,212.893,227.3282,226.4206,224.4071,1.71,0.9394,False,False,False,False,False,False,,,2936875008.0,2.5739,1.385,,False,True,False,True,False,False,0
HPQ,HP Inc,22.92,568382257.0,44.64,22.4419,21.0407,23.7081,23.8803,0.1309,0.5331,False,False,False,False,False,False,,,3450874880.0,,0.794,,False,True,False,False,False,False,0
XLI,Industrial Select Sector ETF,184.12,1476414380.0,64.62,163.2186,172.0124,179.8116,177.322,2.3725,1.7455,False,False,False,False,False,False,,,,,,,False,False,False,False,False,False,0
IFF,Intl Flavors & Fragrances,75.08,156557705.0,49.65,69.5494,74.6566,75.6757,75.3768,0.4101,0.5051,False,False,False,False,False,False,,,3702625024.0,0.457,1.492,,False,True,True,True,False,False,0
RSP,Invesco S&P 500 Equal Weight ETF,211.75,2127345524.0,59.75,195.674,201.873,210.2319,209.0551,1.5136,1.6962,False,False,False,False,False,False,,,,,,,False,False,False,False,False,False,0
SPY,SPDR S&P 500 ETF Trust,734.3,45217168740.0,47.43,687.7578,703.4695,738.7429,739.4794,1.249,3.5304,False,False,False,False,False,False,,,,,,,False,False,False,False,False,False,0
IEUR,iShares Core MSCI Europe ETF,74.48,90885363.0,53.31,71.1967,73.0357,74.2961,74.1038,0.2601,0.3122,False,False,False,False,False,False,,,,,,,False,False,False,False,False,False,0
IBB,iShares NASDAQ Biotechnology ETF,183.67,260531117.0,70.16,165.7903,170.1605,176.8553,173.4289,2.7948,1.3029,False,False,False,False,False,True,,,,,,,False,False,False,False,False,False,0
IVW,iShares S&P 500 Growth ETF,133.46,431392917.0,45.32,124.1843,126.5463,135.0998,135.5772,0.0387,0.6813,False,False,False,False,False,False,,,,,,,False,False,False,False,False,False,0
IVE,iShares S&P 500 Value ETF,226.09,348632734.0,51.61,214.2392,219.9282,226.4919,226.1092,0.7172,1.0257,False,False,False,False,False,False,,,,,,,False,False,False,False,False,False,0
JNJ,Johnson & Johnson,244.88,2003041433.0,65.13,215.815,235.334,237.4789,234.4058,2.7692,1.8662,False,False,False,False,False,False,,,12511375360.0,0.6773,1.025,,False,True,True,True,False,False,0
JCI,Johnson Controls,145.49,654781630.0,53.97,126.0862,139.1281,144.1858,143.1379,1.1984,1.2286,False,False,False,False,False,False,,,2870374912.0,0.7032,1.036,,False,True,True,True,False,False,0
KMB,Kimberly-Clark,108.1,497328969.0,67.85,103.8305,100.378,103.8416,101.3502,2.2875,1.5888,False,False,False,False,False,False,,,1054625024.0,3.7126,0.766,,False,True,False,False,False,False,0
XLB,Materials Select Sector ETF,51.84,657401159.0,53.64,47.9559,51.0288,51.5301,51.3816,0.155,0.1434,False,False,False,False,False,False,,,,,,,False,False,False,False,False,False,0
MDLZ,Mondelez International,61.2,563246635.0,49.36,58.303,59.5627,61.2785,61.413,0.0237,0.2271,False,False,False,False,False,False,,,2847500032.0,0.8379,0.542,,False,True,True,False,False,False,0
NVS,Novartis AG,155.12,336895202.0,59.95,140.1424,151.7819,151.767,150.5058,1.0492,0.544,False,False,False,False,False,False,,,12024750080.0,1.2073,0.848,,False,True,False,False,False,False,0
PM,Philip Morris International,178.93,855970281.0,50.51,165.097,173.7428,178.6431,178.91,0.2254,0.7906,False,False,False,False,False,False,,,8575249920.0,,0.976,,False,True,False,False,False,False,0
PBI,Pitney Bowes,17.5,49181798.0,65.01,11.8278,13.548,17.2581,16.855,0.5206,0.5792,False,False,False,False,False,False,,,254778624.0,,0.621,,False,True,False,False,False,False,0
XLRE,Real Estate Select Sector ETF,44.59,241591087.0,52.74,41.9082,43.3343,44.4852,44.4169,0.1185,0.162,False,False,False,False,False,False,,,,,,,False,False,False,False,False,False,0
SBUX,Starbucks Corp,103.16,759544207.0,57.64,91.7058,98.6057,101.4338,100.7927,0.3906,-0.1199,False,False,False,False,False,False,,,-1304087552.0,,0.922,,False,False,False,False,False,False,0
SYY,Sysco Corp,80.85,268452025.0,66.45,77.6039,79.2084,79.3226,77.9817,1.3146,1.0807,False,False,False,False,False,False,,,1868375040.0,6.7044,1.329,,False,True,False,True,False,False,0
XLK,Technology Select Sector ETF,184.57,2851880993.0,51.81,150.1942,158.8411,186.0355,184.5879,2.7911,4.037,False,False,False,False,False,False,,,,,,,False,False,False,False,False,False,0
UNH,UnitedHealth Group,415.53,2849065184.0,66.62,332.6867,337.4188,406.6258,398.7531,9.7601,10.2977,False,False,False,False,False,False,,,17687500800.0,0.7398,0.798,,False,True,True,False,False,False,0
VEA,Vanguard FTSE Developed Markets ETF,71.16,798732070.0,53.02,64.5148,68.1521,71.0781,70.793,0.4144,0.5134,False,False,False,False,False,False,,,,,,,False,False,False,False,False,False,0
V,Visa Inc,330.52,2796951616.0,56.21,328.1536,316.8653,328.253,325.9902,2.1998,1.5816,False,False,False,False,False,False,,,20839749632.0,0.6723,1.088,,False,True,True,True,False,False,0
XRX,Xerox Holdings,3.22,17318163.0,55.56,2.529,2.2255,3.1919,3.1299,0.1268,0.193,False,False,False,False,False,False,,,550374976.0,8.4045,1.181,,False,True,False,True,False,False,0
