ticker,name,last_close,dollar_vol_20d,rsi,sma200,wma20,ema9,ema21,macd,macd_signal,below_sma200,below_wma20,cross_up,cross_down,rsi_buy,rsi_sell,p_tbv,tbvps,fcf,debt_to_equity,current_ratio,tbv_yoy,q_ptbv,q_fcf,q_dte,q_cr,q_tbv_growth,value_hit,confluence
ANF,Abercrombie & Fitch,88.91,112115429.0,57.08,89.6339,86.5715,88.049,85.4674,2.437,1.9569,True,False,False,False,False,False,2.9581,30.161,283367872.0,0.9546,1.448,0.0511,False,True,True,True,True,False,1
GOLD,Barrick Gold Corp,40.56,18320415.0,43.76,38.8965,44.9111,41.7144,41.8971,-0.1943,-0.1172,False,True,False,True,False,False,3.1142,12.9907,-743910528.0,1.8241,1.176,-0.0735,False,False,False,True,False,False,1
FDX,FedEx Corp,323.2,730669418.0,48.9,303.6999,338.0392,324.3972,325.1287,0.1278,1.6099,False,True,False,False,False,False,3.2116,100.4297,5534374912.0,1.3569,1.475,0.0147,False,True,False,True,True,False,1
TS,Tenaris SA,56.3,68892597.0,37.09,48.2367,58.0911,57.7551,59.2791,-1.2546,-0.6675,False,True,False,False,False,False,3.6233,15.5468,1296321664.0,0.0273,4.145,0.0004,False,True,True,True,True,False,1
IP,International Paper,37.64,216439895.0,61.18,39.0627,35.8692,37.3409,35.8539,1.4173,1.1118,True,False,False,False,False,False,3.6547,10.2965,1711250048.0,0.659,1.213,0.078,False,True,True,True,True,False,1
HAL,Halliburton Co,34.31,449469899.0,31.65,32.4219,37.6668,35.3351,37.0358,-1.5792,-1.1581,False,True,False,False,False,False,3.6955,9.2842,2027000064.0,0.7465,2.083,-0.0189,False,True,True,True,False,False,1
KB,KB Financial Group,100.235,33397899.0,43.16,95.6602,105.3668,102.2734,103.8289,-1.1996,-0.3808,False,True,False,True,False,False,4.0072,25.0999,,,,0.0271,False,False,False,False,True,False,1
CX,Cemex SAB,11.95,49441684.0,41.64,11.3598,12.0296,12.3137,12.4628,-0.1094,-0.0375,False,True,False,False,False,False,4.1841,2.868,1076206208.0,0.4639,0.865,0.4894,False,True,True,False,True,False,1
PINS,Pinterest Inc,21.675,423694801.0,58.16,24.1366,19.5033,20.538,20.5319,0.0405,0.065,True,False,False,False,False,False,4.463,4.8577,1080373120.0,0.4227,4.226,-0.0005,False,True,True,True,False,False,1
SE,Sea Ltd,93.935,291485588.0,57.4,120.0488,89.4208,90.7209,89.5275,0.938,0.3505,True,False,False,False,False,False,4.4937,20.8203,885241600.0,0.2761,1.578,0.5065,False,True,True,True,True,False,1
FCX,Freeport-McMoRan,61.305,970540587.0,41.46,54.8012,62.5028,64.243,65.0957,-0.3288,0.5492,False,True,False,True,False,False,4.6073,13.2627,1709874944.0,0.3301,2.386,0.0766,False,True,True,True,True,False,1
GRMN,Garmin Ltd,235.155,194100968.0,48.34,227.6747,240.4773,235.4236,236.0093,-0.8568,-1.0194,False,True,False,False,False,False,5.474,42.9263,810156096.0,0.0233,4.361,0.1303,False,True,True,True,True,False,1
DD,DuPont de Nemours,132.38,184010168.0,88.62,44.2958,55.8919,99.6316,75.6494,19.5521,8.9451,False,False,True,False,False,True,5.8756,22.6515,-124750000.0,0.2259,2.683,-0.7567,False,False,True,True,False,False,1
BKR,Baker Hughes,56.57,449584350.0,32.74,55.3411,62.036,58.2786,60.5241,-2.0742,-1.4849,False,True,False,False,False,False,6.3189,8.9636,3151249920.0,0.8294,2.132,0.2626,False,True,True,True,True,False,1
ABEV,Ambev SA,3.22,80677252.0,55.12,2.7484,3.0595,3.1787,3.1718,0.0084,0.0068,False,False,True,False,False,False,7.2213,0.4466,18203940864.0,0.0342,1.028,-0.1541,False,True,True,True,False,False,1
UNP,Union Pacific Corp,272.125,676908005.0,58.0,242.1759,258.9619,265.7675,265.3419,0.4142,0.0826,False,False,True,False,False,False,8.2995,32.708,4034374912.0,1.6225,0.916,0.0934,False,True,False,False,True,False,1
ROST,Ross Stores,210.585,777805512.0,33.86,192.8045,219.9772,222.6921,226.2433,-1.85,1.1716,False,True,False,True,False,False,10.6932,19.64,2047583488.0,0.7491,1.541,0.1231,False,True,True,True,True,False,1
PSO,Pearson PLC,15.71,11640487.0,64.67,13.7144,14.1773,15.2984,15.2066,0.1104,0.1014,False,False,True,False,False,False,11.753,1.3324,863750016.0,0.4051,1.998,-0.3686,False,True,True,True,False,False,1
SCCO,Southern Copper Corp,167.41,259426258.0,39.67,161.8592,181.1297,177.3485,181.0132,-2.4688,-0.1343,False,True,False,True,False,False,11.9317,14.0646,4255225088.0,0.6241,4.375,0.2047,False,True,True,True,True,False,1
NOW,ServiceNow Inc,102.9101,3103104555.0,51.47,134.1131,102.333,98.1875,100.9131,-2.1984,-1.2185,True,False,False,False,False,False,14.0703,7.2515,5108125184.0,0.2073,0.845,0.017,False,True,True,False,True,False,1
NGG,National Grid PLC,83.13,96354531.0,53.73,80.8408,85.0763,82.29,82.0967,-0.0854,-0.4736,False,True,False,False,False,False,14.4958,5.7334,-3125125120.0,1.2129,0.764,0.0525,False,False,False,False,True,False,1
TJX,TJX Companies,153.715,959666699.0,37.06,152.5894,157.8008,159.7069,160.3513,0.2628,1.7323,False,True,False,True,False,False,16.4166,9.3253,4314250240.0,1.3631,1.139,0.2163,False,True,False,True,True,False,1
NTES,NetEase Inc,129.62,114438809.0,63.91,128.7391,117.1625,122.3086,121.3941,1.073,1.0348,False,False,True,False,False,False,17.8075,7.2526,34148839424.0,0.0647,3.285,0.1692,False,True,True,True,True,False,1
TSLA,Tesla Inc,397.455,18301028129.0,49.04,418.213,394.8402,390.2505,398.0487,-6.9342,-4.8856,True,False,False,False,False,False,18.4672,21.5267,5251999744.0,0.1874,2.043,0.1302,False,True,True,True,True,False,1
COST,Costco Wholesale,961.3825,2351082863.0,44.71,956.7567,992.6964,959.3475,970.7397,-12.5147,-12.2149,False,True,False,False,False,False,25.7094,37.278,6954375168.0,0.6026,1.072,0.2346,False,True,True,True,True,False,1
NVDA,Nvidia Corp,194.15,32699499739.0,39.31,190.6777,195.6429,199.7976,204.7687,-4.0728,-2.2093,False,True,False,False,False,False,28.5256,6.8297,46335873024.0,0.0655,3.441,0.8158,False,True,True,True,True,False,1
RACE,Ferrari NV,371.92,177007160.0,59.4,374.2132,348.4093,359.0721,354.3921,4.6928,3.8706,True,False,False,False,False,False,37.4085,9.9202,985850240.0,0.7225,2.569,0.2329,False,True,True,True,True,False,1
ADP,Automatic Data Processing,225.61,668795495.0,56.06,238.4436,212.9799,221.6026,221.3089,0.9637,1.6066,True,False,False,False,False,False,67.1752,3.3595,4749387264.0,0.6926,1.043,0.5286,False,True,True,True,True,False,1
MRK,Merck & Co,128.88,1451636789.0,71.03,105.6522,118.0433,122.5882,119.5771,2.5448,1.3063,False,False,True,False,False,True,83.9773,1.5346,14049250304.0,1.0694,1.299,-0.4748,False,True,False,True,False,False,1
MO,Altria Group,73.4,583882312.0,61.51,63.4633,68.5477,71.9739,71.0701,0.814,0.4706,False,False,True,False,False,False,,,8542875136.0,,0.619,,False,True,False,False,False,False,1
CAR,Avis Budget Group,162.93,124117545.0,40.39,158.0206,176.737,174.384,178.1045,-3.9411,-2.7548,False,True,False,True,False,False,,,168000000.0,,0.775,,False,True,False,False,False,False,1
BKNG,Booking Holdings,184.52,1440832921.0,64.93,188.8864,170.8115,176.3965,171.7948,3.8156,2.0287,True,False,False,False,False,False,,,7075125248.0,,1.057,,False,True,False,True,False,False,1
AVGO,Broadcom Inc,369.1,14622875066.0,41.31,360.5746,373.9349,380.8967,393.1209,-10.8831,-7.5978,False,True,False,False,False,False,,,27212249088.0,0.7402,2.238,,False,True,True,True,False,False,1
XLP,Consumer Staples Select Sector ETF,84.605,1067361710.0,53.06,81.1332,84.0805,84.2133,84.0995,0.1176,0.0924,False,False,True,False,False,False,,,,,,,False,False,False,False,False,False,1
CAAP,Corp America Airports,25.66,5169847.0,46.74,24.608,25.7855,26.1335,26.1393,0.1029,0.2669,False,True,False,True,False,False,,,606650368.0,0.5814,1.402,,False,True,True,True,False,False,1
DHR,Danaher Corp,194.1354,735170724.0,65.34,203.5123,185.9617,187.8201,183.6649,3.4722,1.8808,True,False,False,False,False,False,,,4568500224.0,0.3717,1.868,,False,True,True,True,False,False,1
DANOY,Danone,16.53,7201061.0,73.09,16.6391,15.6296,15.863,15.4531,0.3438,0.1898,True,False,False,False,False,True,,,2491249920.0,0.8909,0.905,,False,True,True,False,False,False,1
EONGY,E.ON SE,20.62,5270083.0,45.25,20.2751,21.6521,20.5508,20.7892,-0.2597,-0.2417,False,True,False,False,False,False,,,-3405900032.0,1.5002,0.95,,False,False,False,False,False,False,1
GSK,GSK PLC,52.28,201608359.0,53.83,50.0747,53.5798,51.86,51.6322,0.1356,0.0108,False,True,False,False,False,False,,,3019249920.0,1.097,0.792,,False,True,False,False,False,False,1
HD,Home Depot,348.145,1646576083.0,66.02,353.7334,333.0929,338.3476,329.5949,7.6091,4.7844,True,False,False,False,False,False,,,10128249856.0,4.5936,1.045,,False,True,False,True,False,False,1
XLB,Materials Select Sector ETF,50.59,635018383.0,45.12,48.0202,50.8926,51.3533,51.3277,0.0676,0.1297,False,True,False,False,False,False,,,,,,,False,False,False,False,False,False,1
MA,Mastercard Inc,514.05,1994798069.0,61.67,530.9447,500.8795,496.3956,493.8427,1.1344,-1.2175,True,False,False,False,False,False,,,16148124672.0,2.8206,0.981,,False,True,False,False,False,False,1
ORLY,O'Reilly Automotive,92.425,722631418.0,58.79,95.0767,91.4552,89.0742,89.1989,-0.3821,-0.7101,True,False,False,False,False,False,,,1330813184.0,,0.755,,False,True,False,False,False,False,1
RTX,RTX Corporation,188.77,973865696.0,58.06,182.7466,188.9625,186.2036,183.6737,2.2903,1.6983,False,True,False,False,False,False,,,7233375232.0,0.5723,1.024,,False,True,True,True,False,False,1
UL,Unilever NV,60.765,240844514.0,63.91,63.91,60.4959,59.5844,58.6379,0.7868,0.4348,True,False,False,False,False,False,,,6273124864.0,1.6079,0.788,,False,True,False,False,False,False,1
VRSN,VeriSign Inc,257.11,228061593.0,36.86,257.0422,263.9716,259.0299,269.3842,-9.3701,-6.7613,False,True,False,False,False,False,,,807275008.0,,0.462,,False,True,False,False,False,False,1
TX,Ternium SA,43.45,22407884.0,37.54,40.444,43.119,45.5987,46.4495,-0.3946,0.3261,False,False,False,False,False,False,0.7707,56.2848,-557738496.0,0.1824,2.634,-0.0022,True,False,True,True,False,False,0
HOG,Harley-Davidson Inc,24.56,71993734.0,47.96,22.9709,22.4456,25.1781,24.9749,0.3212,0.4315,False,False,False,False,False,False,0.8606,28.5156,168418624.0,0.7143,1.914,-0.0089,True,True,True,True,False,False,0
NMR,Nomura Holdings,8.75,12207482.0,55.56,8.0744,8.248,8.7661,8.6417,0.1529,0.1733,False,False,False,False,False,False,1.2025,7.2975,,9.842,1.541,-0.0015,False,False,False,True,False,False,0
GM,General Motors,78.0,704092477.0,44.0,74.7695,77.5415,79.248,79.8577,-0.2374,0.3514,False,False,False,False,False,False,1.2077,64.5194,22466625536.0,1.9905,1.152,-0.03,False,True,False,True,False,False,0
BCS,Barclays PLC,26.8299,126507155.0,62.48,23.1676,23.666,26.5444,25.7452,0.8341,0.7404,False,False,False,False,False,False,1.222,21.9197,,,,0.0937,False,False,False,False,True,False,0
AEG,Aegon Ltd,8.39,42820089.0,54.18,7.7303,7.7911,8.4037,8.3365,0.0867,0.0977,False,False,False,False,False,False,1.5641,5.3608,-204500000.0,0.5694,7.997,0.0324,False,False,True,True,True,False,0
LYG,Lloyds Banking Group,5.7115,156193074.0,59.62,5.19,5.3681,5.6429,5.5422,0.0954,0.0712,False,False,False,False,False,False,1.585,3.5993,,,,0.0412,False,False,False,False,True,False,0
ING,ING Groep,30.895,144810439.0,53.83,27.6194,28.7468,30.9756,30.6641,0.3758,0.3924,False,False,False,False,False,False,1.5852,19.5112,,,,-0.0162,False,False,False,False,False,False,0
C,Citigroup Inc,142.84,1803048122.0,62.91,114.3185,124.0323,142.4806,138.6406,4.3193,4.3193,False,False,False,False,False,False,1.6008,89.2652,,,,0.0114,False,False,False,False,True,False,0
MFG,Mizuho Financial Group,9.535,38683613.0,51.15,7.9747,8.7888,9.6973,9.5738,0.1831,0.2407,False,False,False,False,False,False,1.7876,5.3427,,,,0.0831,False,False,False,False,True,False,0
MUFG,Mitsubishi UFJ Financial,19.9236,61943184.0,52.47,17.2222,18.4702,20.1435,19.9203,0.3277,0.4249,False,False,False,False,False,False,1.7931,11.126,,,,0.0897,False,False,False,False,True,False,0
SAN,Banco Santander SA,13.525,104038345.0,63.85,11.509,12.1083,13.3409,12.9963,0.358,0.3176,False,False,False,False,False,False,1.9992,6.7702,,,,0.0822,False,False,False,False,True,False,0
WFC,Wells Fargo,84.41,1243202377.0,60.79,83.9713,80.2433,83.8097,82.3442,1.5519,1.4716,False,False,False,False,False,False,2.1521,39.1252,,,,0.0443,False,False,False,False,True,False,0
BAC,Bank of America,58.295,2039856384.0,73.6,52.157,51.8873,57.3194,55.7305,1.6323,1.4269,False,False,False,False,False,True,2.1931,26.5497,,,,0.032,False,False,False,False,True,False,0
URBN,Urban Outfitters,71.41,82947377.0,46.93,70.3058,69.62,72.8117,72.9919,0.1574,0.6252,False,False,False,False,False,False,2.3353,30.497,4627125.0,0.4614,1.476,0.1391,False,True,True,True,True,False,0
BBVA,Banco Bilbao Vizcaya,24.485,41849205.0,61.07,21.4851,22.3158,24.2695,23.7429,0.5524,0.4968,False,False,False,False,False,False,2.3633,10.3649,,,,0.0251,False,False,False,False,True,False,0
TRV,Travelers Companies,330.48,622775717.0,75.4,289.8405,302.9955,318.1045,310.2565,6.8056,3.9938,False,False,False,False,False,True,2.5323,130.3179,13304375296.0,0.2898,0.335,0.2244,False,True,True,False,True,False,0
USB,US Bancorp,61.4,557297911.0,69.73,52.4417,55.3181,59.8482,58.1967,1.575,1.1901,False,False,False,False,False,False,2.6052,23.5184,,,,0.2125,False,False,False,False,True,False,0
PSX,Phillips 66,176.145,432445902.0,53.2,151.7145,170.6924,172.4352,173.8147,-1.113,-0.7098,False,False,False,False,False,False,2.7155,65.2036,-1134499968.0,0.9139,1.132,0.0815,False,False,True,True,True,False,0
IBN,ICICI Bank Ltd,29.305,197810311.0,70.57,29.2005,27.4517,28.6649,27.8162,0.7669,0.5282,False,False,False,False,False,True,2.8079,10.4348,,,,0.1541,False,False,False,False,True,False,0
AAP,Advance Auto Parts,62.815,100889629.0,60.37,52.5581,55.6673,59.738,58.7017,1.0577,0.8613,False,False,False,False,False,False,3.1294,20.1027,-228000000.0,2.5531,1.778,0.0274,False,False,False,True,True,False,0
PCAR,PACCAR Inc,119.02,395906376.0,53.12,111.9339,118.2936,119.0667,117.7494,1.2511,1.0296,False,False,False,False,False,False,3.1698,37.542,1481787520.0,0.7616,5.558,0.1004,False,True,True,True,True,False,0
JPM,JPMorgan Chase,331.56,3022223746.0,62.12,306.3442,305.1506,329.2287,321.8991,7.4581,6.4844,False,False,False,False,False,False,3.3653,98.4472,,,,0.0684,False,False,False,False,True,False,0
GS,Goldman Sachs,1023.94,2488727432.0,47.2,881.7144,932.9697,1057.0732,1046.8257,18.9307,28.6061,False,False,False,False,False,False,3.4901,293.7129,,6.786,1.5,0.0097,False,False,False,True,True,False,0
CCL,Carnival Corp,29.5,736691428.0,55.93,28.2062,27.4287,29.174,28.604,0.6722,0.7306,False,False,False,False,False,False,3.6284,8.1008,1899374976.0,2.0156,0.334,0.4019,False,True,False,False,True,False,0
SWKS,Skyworks Solutions,66.68,397064829.0,41.86,65.5601,64.3433,70.635,72.0395,-0.6451,0.4857,False,False,False,False,False,False,3.63,18.4545,687837504.0,0.2063,2.376,-0.1497,False,True,True,True,False,False,0
MRNA,Moderna Inc,69.255,459444400.0,73.01,40.3691,52.7367,61.7317,56.777,4.398,2.8072,False,False,False,False,False,True,3.7814,18.4508,-20000000.0,0.1752,2.409,-0.2087,False,False,True,True,False,False,0
NUE,Nucor Corp,234.18,431962116.0,42.34,179.3729,208.8732,243.9156,245.4322,1.2353,4.8008,False,False,False,False,False,False,3.7815,61.907,-384100000.0,0.316,2.901,0.0689,False,False,True,True,True,False,0
TGT,Target Corp,137.68,576974337.0,60.34,107.9629,124.5662,135.8783,132.1737,3.5181,2.5914,False,False,False,False,False,False,3.9433,34.7016,3141250048.0,1.1755,0.932,0.1068,False,True,False,False,True,False,0
BHP,BHP Group,80.85,261268894.0,40.5,68.1115,79.3001,83.4786,85.0712,-0.8785,0.2944,False,False,False,False,False,False,4.2493,19.0315,8137124864.0,0.5264,1.649,0.0636,False,True,True,True,True,False,0
SNA,Snap-on Inc,395.83,125883100.0,60.3,359.0324,375.7436,392.0265,385.874,6.0688,4.9282,False,False,False,False,False,False,4.4836,88.2658,1048337472.0,0.2173,3.528,0.1184,False,True,True,True,True,False,0
NOK,Nokia Corp,12.47,1762973353.0,40.01,8.472,11.2505,13.5752,13.9631,-0.191,0.0939,False,False,False,False,False,False,4.5254,2.7831,1597124992.0,0.1563,1.567,-0.0387,False,True,True,True,False,False,0
RIOT,Riot Platforms,27.62,412291747.0,56.58,18.2238,20.2883,27.7459,26.8739,1.1383,1.2685,False,False,False,False,False,False,4.9176,5.627,-445848640.0,0.3663,1.078,-0.1449,False,False,True,True,False,False,0
XYZ,Block Inc,78.52,430823027.0,62.02,67.2993,67.6435,75.0516,73.247,1.6341,1.0086,False,False,False,False,False,False,5.2102,15.0703,-794561728.0,0.3751,1.986,0.078,False,False,True,True,True,False,0
BK,Bank of New York Mellon,143.56,624318713.0,53.76,120.3604,129.2623,144.3974,142.7369,2.1488,2.4236,False,False,False,False,False,False,6.1547,22.2853,,,,0.157,False,False,False,False,True,False,0
AMZN,Amazon.com Inc,245.995,14303919061.0,50.52,232.8459,237.9048,237.9915,243.4746,-5.7363,-5.5297,False,False,False,False,False,False,6.4993,37.8471,9806624768.0,0.533,1.177,0.4888,False,True,True,True,True,False,0
INTC,Intel Corp,122.42,15442422495.0,52.27,58.7203,85.3005,127.2488,122.1215,6.2732,6.5854,False,False,False,False,False,False,7.2599,16.9988,-8301250048.0,0.3603,2.312,0.2357,False,False,True,True,True,False,0
ADDYY,Adidas AG,103.81,4886447.0,65.82,93.0988,88.6234,101.1069,98.3639,3.2148,3.2893,False,False,False,False,False,False,7.4432,13.9471,,0.9375,1.351,0.094,False,False,True,True,True,False,0
DE,Deere & Co,612.67,799276765.0,61.22,529.6161,583.5261,602.559,588.872,12.0779,7.7556,False,False,False,False,False,False,7.6946,79.8131,1098749952.0,3.7602,2.213,0.1742,False,True,False,True,True,False,0
HSBC,HSBC Holdings,94.49,155608396.0,54.45,79.9242,88.4934,94.2486,93.3348,1.0281,0.9895,False,False,False,False,False,False,7.9618,11.8754,,,,0.0726,False,False,False,False,True,False,0
AXP,American Express,343.51,958274664.0,67.99,336.7314,316.643,338.2895,330.4162,7.6018,6.0146,False,False,False,False,False,False,8.0771,42.4556,,1.7785,1.574,0.0985,False,False,False,True,True,False,0
FMX,Fomento Economico Mexicano,129.68,66583399.0,62.21,107.2619,117.5801,126.7427,125.0665,1.8548,1.7224,False,False,False,False,False,False,8.9043,14.5997,159328321536.0,0.8758,1.156,-0.3419,False,True,True,True,False,False,0
ROKU,Roku Inc,137.26,1049223237.0,59.83,106.1921,115.058,135.2001,132.0812,3.5908,3.546,False,False,False,False,False,False,9.4512,14.5069,679980608.0,0.1876,2.91,0.031,False,True,True,True,True,False,0
KOF,Coca-Cola FEMSA,108.265,14066324.0,55.09,97.6788,104.5679,106.9793,106.73,0.3803,0.4601,False,False,False,False,False,False,9.5949,11.2632,26122770432.0,0.6524,1.1,0.0552,False,True,True,True,True,False,0
GOOGL,Alphabet Inc,350.195,13991273392.0,43.38,314.1916,341.5068,350.7607,358.9433,-7.0614,-4.6635,False,False,False,False,False,False,9.6349,36.3378,27921750016.0,0.2003,1.922,0.3025,False,True,True,True,True,False,0
TWLO,Twilio Inc,198.68,557318704.0,53.62,138.328,161.5785,193.252,195.3646,-0.1575,2.0759,False,False,False,False,False,False,11.2502,17.5455,879865344.0,0.1372,4.656,-0.0105,False,True,True,True,False,False,0
DAL,Delta Air Lines,92.71,637166644.0,74.33,67.4107,72.9057,88.676,84.4036,4.2949,3.4742,False,False,False,False,False,True,12.0545,7.6772,3093374976.0,1.0502,0.418,,False,True,False,False,False,False,0
BIIB,Biogen Inc,217.4884,217858993.0,70.35,176.6094,190.8159,205.2495,200.3045,4.4307,2.6738,False,False,False,False,False,True,12.1775,17.9077,1930925056.0,0.3518,3.065,3.7393,False,True,True,True,True,False,0
QCOM,Qualcomm Inc,188.05,4622678675.0,42.16,167.0635,172.9391,202.5306,208.3603,-2.5135,2.2914,False,False,False,False,False,False,17.8973,10.5675,9589624832.0,0.5598,2.366,-0.3887,False,True,True,True,False,False,0
AMX,America Movil,26.23,29479321.0,50.22,23.4529,25.704,26.2667,26.2302,0.0418,0.0417,False,False,False,False,False,False,20.7067,1.2667,140285067264.0,1.7087,0.72,-0.073,False,True,False,False,False,False,0
TXN,Texas Instruments,284.13,3039185925.0,44.29,212.8442,253.5493,300.2216,300.7444,2.2236,5.5262,False,False,False,True,False,False,21.3829,13.2615,1068249984.0,0.8374,4.456,-0.0471,False,True,True,True,False,False,0
SIEGY,Siemens AG,152.31,27874179.0,46.3,141.9406,143.1585,154.5258,154.7932,0.3417,1.0571,False,False,False,False,False,False,21.5575,7.0991,-312375008.0,0.7635,1.393,-0.0886,False,False,True,True,False,False,0
GLW,Corning Inc,229.82,3054200209.0,63.59,124.6573,168.8005,209.2241,197.5631,10.1559,5.5585,False,False,False,False,False,False,24.3248,9.553,612000000.0,0.8036,1.61,0.144,False,True,True,True,True,False,0
AMAT,Applied Materials,674.2001,6523523834.0,68.55,331.5566,437.4657,617.6651,565.9634,53.1605,45.6863,False,False,False,False,False,False,27.9462,24.3125,3040375040.0,0.304,2.508,0.0973,False,True,True,True,True,False,0
BB,BlackBerry Ltd,11.78,421386084.0,76.24,4.8859,6.115,10.0335,9.2669,0.8112,0.6802,False,False,False,False,False,True,30.3632,0.3895,105150000.0,0.2945,2.197,0.1329,False,True,True,True,True,False,0
CAT,Caterpillar Inc,1006.515,3535071671.0,59.54,687.2598,831.0698,990.9065,955.5735,36.024,29.8828,False,False,False,False,False,False,33.7327,29.9414,3776624896.0,2.3079,1.353,0.1375,False,True,False,True,True,False,0
AMD,Advanced Micro Devices,507.73,15774261838.0,53.1,272.2066,352.3155,519.2047,504.2125,22.1638,27.4652,False,False,False,False,False,False,38.2887,13.288,7173374976.0,0.06,2.725,0.534,False,True,True,True,True,False,0
AAPL,Apple Inc,282.08,18814300894.0,40.12,269.5399,277.3476,288.7125,293.2809,-2.8778,-0.156,False,False,False,False,False,False,38.876,7.2606,101090746368.0,0.7955,1.07,0.2947,False,True,True,True,True,False,0
EA,Electronic Arts,205.035,416469387.0,67.79,200.1609,201.8401,204.1229,203.3114,0.7581,0.5427,False,False,False,False,False,False,43.5235,4.7106,2219124992.0,0.2741,1.046,0.6471,False,True,True,True,True,False,0
ARM,ARM Holdings PLC,319.89,4822601296.0,45.95,174.313,228.4995,357.9214,351.7941,17.019,30.0257,False,False,False,False,False,False,53.5357,6.0456,750499968.0,0.0593,5.996,0.2693,False,True,True,True,True,False,0
LRCX,Lam Research,396.44,4582023558.0,61.27,218.3842,281.9411,382.1194,360.6512,24.0344,23.4175,False,False,False,False,False,False,58.591,6.9116,4352341504.0,0.3528,2.536,0.1887,False,True,True,True,True,False,0
LLY,Eli Lilly & Co,1222.0,3662684880.0,73.88,976.9349,1019.0656,1152.5705,1121.1565,34.3401,31.0096,False,False,False,False,False,True,65.4226,18.5737,9156599808.0,1.3901,1.497,5.0424,False,True,False,True,True,False,0
TSM,Taiwan Semiconductor,441.22,6004983839.0,54.63,340.0851,388.0847,438.4953,432.0001,8.4402,9.5918,False,False,False,False,False,False,67.9603,6.5069,719158444032.0,0.1845,2.488,0.2637,False,True,True,True,True,False,0
GE,GE Aerospace,375.33,1619102127.0,75.03,307.612,315.5856,361.2837,345.0409,16.5144,14.024,False,False,False,False,False,True,75.1207,4.9956,5667999744.0,1.1653,1.008,-0.1766,False,True,False,True,False,False,0
KO,Coca-Cola Co,83.1617,1586003940.0,63.94,73.5418,78.6095,81.2342,80.52,0.7055,0.5251,False,False,False,False,False,False,82.5341,1.0076,3124250112.0,1.2494,1.358,,False,True,False,True,False,False,0
HWM,Howmet Aerospace,268.565,896696502.0,52.75,226.2581,253.333,271.4623,267.2955,4.7051,4.7612,False,False,False,False,False,False,119.2431,2.2484,1192749952.0,0.8779,2.444,61.4286,False,True,True,True,True,False,0
MRVL,Marvell Technology,255.88,20343095575.0,49.85,119.3899,167.5188,275.9974,265.5189,17.548,24.8475,False,False,False,False,False,False,149.9242,1.7378,2269700096.0,0.2897,3.278,,False,True,True,True,False,False,0
SNOW,Snowflake Inc,254.431,2057599703.0,66.9,205.9976,183.1761,238.4498,229.1691,12.3694,14.3236,False,False,False,False,False,False,238.9663,1.0621,1739497728.0,1.4291,1.053,-0.7609,False,True,False,True,False,False,0
EBAY,eBay Inc,111.11,401935848.0,55.76,93.6844,101.3889,108.8224,108.8918,0.0589,0.0762,False,False,False,False,False,False,349.8567,0.3172,1200375040.0,1.6333,1.219,-0.8335,False,True,False,True,False,False,0
MMM,3M Co,164.1,597027685.0,63.13,157.3179,152.546,162.9751,159.254,3.8837,3.468,False,False,False,False,False,False,,,2322374912.0,3.965,1.594,,False,True,False,True,False,False,0
ABBV,AbbVie Inc,254.195,1964254258.0,76.94,220.4771,218.7988,238.8889,229.6825,8.3958,5.5125,False,False,False,False,False,True,,,20811624448.0,,0.796,,False,True,False,False,False,False,0
AAL,American Airlines,17.8936,1997883414.0,78.03,13.2676,13.1067,16.7924,15.6182,1.1454,0.8829,False,False,False,False,False,True,,,861124992.0,,0.492,,False,True,False,False,False,False,0
AMGN,Amgen Inc,360.965,1059258010.0,63.83,332.0156,350.4711,351.9081,346.9228,4.5298,3.1169,False,False,False,False,False,False,,,7436624896.0,6.2375,1.261,,False,True,False,True,False,False,0
ADI,Analog Devices,391.11,2237028259.0,44.13,314.4611,372.6723,408.1666,410.946,0.0161,3.9798,False,False,False,True,False,False,,,3868954624.0,0.2581,1.752,,False,True,True,True,False,False,0
BAYRY,Bayer AG,13.2,13323112.0,78.55,10.4889,11.354,11.9505,11.2931,0.4795,0.1171,False,False,False,False,False,True,,,7314874880.0,1.3427,1.055,,False,True,False,True,False,False,0
BRK-B,Berkshire Hathaway B,497.63,2723922733.0,60.7,490.1269,484.919,492.9964,488.9335,4.0813,3.4137,False,False,False,False,False,False,,,61228249088.0,0.1767,2.876,0.1313,False,True,True,True,True,False,0
CAH,Cardinal Health,239.8601,523148934.0,79.11,199.2261,212.194,230.865,221.2828,9.3277,7.4657,False,False,False,False,False,True,,,4849999872.0,,0.907,,False,True,False,False,False,False,0
CSCO,Cisco Systems,116.24,3032359683.0,49.12,83.7105,97.345,118.3127,118.0911,1.6739,3.2919,False,False,False,False,False,False,,,9288375296.0,0.6754,0.925,,False,True,True,False,False,False,0
CL,Colgate-Palmolive,92.05,486578779.0,59.11,84.3205,89.038,90.9833,89.9959,0.9629,0.7314,False,False,False,False,False,False,,,3319500032.0,16.4054,1.025,,False,True,False,True,False,False,0
XLY,Consumer Discretionary Select Sector ETF,117.51,874158226.0,52.91,117.3316,115.3971,115.5801,116.1997,-0.6184,-0.5595,False,False,False,False,False,False,,,,,,,False,False,False,False,False,False,0
CVS,CVS Health,103.7,841992038.0,68.7,80.7157,85.8304,102.0707,99.038,3.4222,3.2903,False,False,False,False,False,False,,,5201625088.0,1.0091,0.866,,False,True,False,False,False,False,0
